Clinic ID,Year,Age Group,Diagnosis,Expected Implantation Rate Z-Score,Actual Implantation Rate Z-Score,Average Number of Embryos Trx,Cycles
131,2007,38-40,All Diagnoses,-1.2661401135237482,-0.2873132009562308,2.7,53
135,2007,38-40,All Diagnoses,1.02687887293212,0.9194328747781038,3.1,63
136,2007,38-40,All Diagnoses,2.058130798664394,-5.0418898726608266,2.1,13
137,2007,38-40,All Diagnoses,-1.1387501698317557,0.07201126448349228,2.8,19
138,2007,38-40,All Diagnoses,-0.22882200060323646,-2.315004021645185,1.9,63
139,2007,38-40,All Diagnoses,-2.7948194378276603,-1.8441040586830475,3.4,12
140,2007,38-40,All Diagnoses,0.24434064739559344,-1.7865069323277416,2.7,10
141,2007,38-40,All Diagnoses,-0.11963062029581421,-0.10974950629925934,2.8,49
142,2007,38-40,All Diagnoses,-0.738381775371207,0.2077543436434432,2.5,34
146,2007,38-40,All Diagnoses,-0.8839702824477702,0.7457187627157763,2.9,34
151,2007,38-40,All Diagnoses,2.064196985852632,-1.0493631243591175,2.8,21
152,2007,38-40,All Diagnoses,2.701146704312595,-0.6732006718306631,1.9,41
153,2007,38-40,All Diagnoses,0.9540846193938387,2.2309237020325225,2.8,23
154,2007,38-40,All Diagnoses,0.5537162249332899,1.7235460519169044,2.2,19
155,2007,38-40,All Diagnoses,-0.6291903950637847,0.27887592898643226,2.8,33
156,2007,38-40,All Diagnoses,1.0996731264704014,1.8016923032284127,2.3,13
157,2007,38-40,All Diagnoses,-2.7948194378276603,0.7310560273032858,2.6,14
158,2007,38-40,All Diagnoses,1.7548214083149354,0.9991028389188412,2.2,56
160,2007,38-40,All Diagnoses,0.5901133517024311,0.4158749493900178,3.2,348
161,2007,38-40,All Diagnoses,0.9176874926246975,0.7578030082531384,2.4,85
162,2007,38-40,All Diagnoses,0.48092197139500853,0.4636977680530713,2.2,447
163,2007,38-40,All Diagnoses,0.26253921078016407,0.5964276044604251,2.3,121
164,2007,38-40,All Diagnoses,0.9358860560092681,1.8753508260762586,2.8,65
165,2007,38-40,All Diagnoses,0.15334783047274153,0.5989452316233185,2.5,17
166,2007,38-40,All Diagnoses,0.04415645016531929,1.146569996269078,2.6,487
167,2007,38-40,All Diagnoses,-0.17422631044952516,0.8749286496121028,3.2,70
170,2007,38-40,All Diagnoses,-2.1032740292139858,-1.053856610765765,2.7,47
171,2007,38-40,All Diagnoses,0.7902975489327049,1.2457239759005339,2.4,803
173,2007,38-40,All Diagnoses,-1.5573171276768742,-0.7426556888781568,2.4,25
174,2007,38-40,All Diagnoses,-0.5199990147563625,-1.5733290530254134,2.0,13
175,2007,38-40,All Diagnoses,-1.156948733216326,-0.4693185439394095,4.1,36
176,2007,38-40,All Diagnoses,-2.2488625362905488,-1.7780427221647648,3.3,15
177,2007,38-40,All Diagnoses,-0.6291903950637847,0.5878345908697296,2.8,65
178,2007,38-40,All Diagnoses,0.26253921078016407,-0.07086372538299078,2.6,136
179,2007,38-40,All Diagnoses,-0.738381775371207,-0.476676023923284,3.5,17
181,2007,38-40,All Diagnoses,-0.6538119812475817,-0.3812853830060985,2.4,12
182,2007,38-40,All Diagnoses,0.24434064739559344,-0.7874046927192379,3.0,26
183,2007,38-40,All Diagnoses,-0.37441050767979933,1.3288216647230529,2.4,21
184,2007,38-40,All Diagnoses,1.7548214083149354,2.3748766446550955,1.9,25
185,2007,38-40,All Diagnoses,1.5000415209309503,0.38208494094387707,2.0,132
186,2007,38-40,All Diagnoses,1.1906659433932532,0.9696246856806449,2.5,36
187,2007,38-40,All Diagnoses,-0.19242487383409548,-3.57720497097433,2.6,10
188,2007,38-40,All Diagnoses,1.1360702532395426,-0.19083417366060004,2.6,45
192,2007,38-40,All Diagnoses,0.5355176615487198,-0.56677970749412,3.0,45
193,2007,38-40,All Diagnoses,-0.5745947049100738,-1.1428582787200188,3.4,16
195,2007,38-40,All Diagnoses,-1.3207358036774595,-0.19675114291167278,3.1,44
196,2007,38-40,All Diagnoses,0.4445248446258679,-2.282595018575166,2.8,25
197,2007,38-40,All Diagnoses,0.4991205347795792,-0.34651055890926735,2.9,36
198,2007,38-40,All Diagnoses,1.2088645067778239,-0.2573327354377868,2.7,109
199,2007,38-40,All Diagnoses,-0.37441050767979933,2.2616676269529945,2.7,39
200,2007,38-40,All Diagnoses,1.4090487040080983,0.651550658057152,2.6,10
204,2007,38-40,All Diagnoses,0.6629076052407123,1.0288117838289974,2.6,18
205,2007,38-40,All Diagnoses,-0.774778902140348,1.4053241044821982,3.0,11
206,2007,38-40,All Diagnoses,-0.7019846486020663,-0.6101107923870276,2.0,21
207,2007,38-40,All Diagnoses,1.7548214083149354,0.02592846597390343,3.4,26
208,2007,38-40,All Diagnoses,-0.774778902140348,2.001858532589782,2.8,16
209,2007,38-40,All Diagnoses,0.5173190981641492,-0.7143038866892657,2.7,39
211,2007,38-40,All Diagnoses,0.371730591087586,-1.8597670203934864,2.6,41
213,2007,38-40,All Diagnoses,5.867696733227842,0.6674029804583033,2.3,11
214,2007,38-40,All Diagnoses,-0.5199990147563625,1.169271816645933,3.0,23
216,2007,38-40,All Diagnoses,0.7175032953944237,0.8724660126124725,2.7,166
217,2007,38-40,All Diagnoses,-0.7019846486020663,-1.2761925067254225,2.3,260
218,2007,38-40,All Diagnoses,-2.1760682827522673,-0.09523484422119011,2.6,14
219,2007,38-40,All Diagnoses,-1.1933458599854665,-0.20660626435611434,2.9,66
220,2007,38-40,All Diagnoses,-0.39260907106437,-0.996451297204927,2.4,76
221,2007,38-40,All Diagnoses,0.8266946757018455,0.5424986645825284,3.0,326
222,2007,38-40,All Diagnoses,3.90225188769424,0.7056135616675965,1.8,50
223,2007,38-40,All Diagnoses,-1.1751472966008962,-0.26374912835320885,2.9,93
224,2007,38-40,All Diagnoses,0.8994889292401275,-1.5917309630099379,2.7,33
225,2007,38-40,All Diagnoses,-0.5563961415255031,-1.6060237873141119,3.0,28
226,2007,38-40,All Diagnoses,0.40812771785672725,-0.09877886486931842,2.1,28
227,2007,38-40,All Diagnoses,-0.5927932682946441,-0.5783384493066349,2.8,35
228,2007,38-40,All Diagnoses,0.24434064739559344,-0.8520740399292542,2.9,29
229,2007,38-40,All Diagnoses,0.24434064739559344,-3.3226469237279104,2.0,25
230,2007,38-40,All Diagnoses,-1.1023530430626147,-2.287883991968834,2.8,27
231,2007,38-40,All Diagnoses,1.6274314646229429,0.11469231083040156,2.8,28
232,2007,38-40,All Diagnoses,1.1724673800086831,0.33730287537966486,2.8,29
233,2007,38-40,All Diagnoses,-1.4663243107540223,-1.141645972908704,3.0,65
234,2007,38-40,All Diagnoses,-1.156948733216326,-0.4989743295489408,2.9,73
235,2007,38-40,All Diagnoses,-1.5573171276768742,1.2089025495158634,3.1,59
237,2007,38-40,All Diagnoses,-0.5745947049100738,1.545862353467632,2.9,33
238,2007,38-40,All Diagnoses,-0.08323349352667325,0.31278387215565834,3.3,107
239,2007,38-40,All Diagnoses,0.062355013549889614,0.6705234187994604,2.4,84
240,2007,38-40,All Diagnoses,-0.356211944295229,0.47076930671581424,2.5,139
242,2007,38-40,All Diagnoses,-0.8293745922940589,0.5533751216272114,3.0,96
243,2007,38-40,All Diagnoses,-1.9030898319837115,-5.091120639517355,2.4,77
244,2007,38-40,All Diagnoses,-2.0850754658294153,-0.9110522422753753,2.6,57
245,2007,38-40,All Diagnoses,-1.1751472966008962,-1.4733903896859868,5.0,28
247,2007,38-40,All Diagnoses,-0.356211944295229,-1.1423912734206567,3.2,346
248,2007,38-40,All Diagnoses,-0.6291903950637847,0.9034463923795789,3.4,84
252,2007,38-40,All Diagnoses,-0.356211944295229,-0.7652879418219686,1.4,393
253,2007,38-40,All Diagnoses,1.0996731264704014,0.14873037205944012,2.4,316
254,2007,38-40,All Diagnoses,-0.13782918368038455,0.03848134940988764,2.6,16
255,2007,38-40,All Diagnoses,0.025957886780748975,0.852556590911178,3.2,322
256,2007,38-40,All Diagnoses,0.04415645016531929,-0.7939739741609119,3.2,572
257,2007,38-40,All Diagnoses,0.5537162249332899,0.9551044791194351,2.3,99
258,2007,38-40,All Diagnoses,-1.5573171276768742,1.1727662013217346,3.1,17
259,2007,38-40,All Diagnoses,1.7548214083149354,0.45383808437742895,2.5,16
260,2007,38-40,All Diagnoses,-0.17422631044952516,-1.116395404554143,3.6,33
261,2007,38-40,All Diagnoses,-0.04683636675753262,-1.3163760422999458,3.8,14
262,2007,38-40,All Diagnoses,-1.0841544796780442,-0.03326644080315076,3.2,229
263,2007,38-40,All Diagnoses,0.699304732009853,-0.25177474529434907,2.4,11
265,2007,38-40,All Diagnoses,-1.5027214375231632,0.14585024651669531,3.3,41
266,2007,38-40,All Diagnoses,1.7184242815457946,0.9372050459966509,2.8,123
267,2007,38-40,All Diagnoses,0.5719147883178605,-0.5276665485268106,2.5,18
268,2007,38-40,All Diagnoses,0.6447090418561418,0.8554430993132889,2.6,15
269,2007,38-40,All Diagnoses,0.46272340801043793,-0.44112099022677254,2.8,20
270,2007,38-40,All Diagnoses,-1.065955916293474,0.44163470100396285,3.1,79
271,2007,38-40,All Diagnoses,-1.448125747369452,0.8620138117011527,3.0,10
272,2007,38-40,All Diagnoses,3.2713683564225153,-3.998312126754692,3.0,10
273,2007,38-40,All Diagnoses,-0.6655875218329257,1.259114925114616,2.7,26
274,2007,38-40,All Diagnoses,0.8448932390864162,0.33451538094320293,2.5,10
275,2007,38-40,All Diagnoses,-0.37441050767979933,0.5471872017970306,2.3,40
276,2007,38-40,All Diagnoses,0.8448932390864162,1.1647312234918863,2.8,10
277,2007,38-40,All Diagnoses,0.8630918024709868,0.1944863892723575,3.0,50
278,2007,38-40,All Diagnoses,1.0814745630858313,0.7537276374782335,2.4,65
279,2007,38-40,All Diagnoses,-0.48360188798722187,-0.4213509687099007,2.7,63
280,2007,38-40,All Diagnoses,-2.7948194378276603,-1.0657342205653566,2.0,11
282,2007,38-40,All Diagnoses,0.6811061686252831,-0.14340610824163594,2.8,19
283,2007,38-40,All Diagnoses,-0.9749630993706221,0.40267631753554983,2.6,125
284,2007,38-40,All Diagnoses,0.9722831827784087,0.829201361597541,3.2,10
287,2007,38-40,All Diagnoses,-0.5927932682946441,0.5184568626232509,3.0,93
289,2007,38-40,All Diagnoses,0.5719147883178605,1.3930702142554638,2.2,45
290,2007,38-40,All Diagnoses,-1.7029056347534375,-0.7994911564285363,2.7,52
291,2007,38-40,All Diagnoses,4.4846059160004925,-2.7326223247650963,3.0,14
292,2007,38-40,All Diagnoses,-0.4654033246026512,-0.42599605704869653,3.5,40
293,2007,38-40,All Diagnoses,-1.2843386769083185,-1.8153565011366175,2.4,13
294,2007,38-40,All Diagnoses,0.2079435206264528,0.6688895344006974,3.5,30
295,2007,38-40,All Diagnoses,0.7175032953944237,0.177654775881858,3.0,36
297,2007,38-40,All Diagnoses,0.46272340801043793,0.9929300127003746,2.7,100
298,2007,38-40,All Diagnoses,0.5173190981641492,-3.9367290636059082,3.1,11
299,2007,38-40,All Diagnoses,-0.19242487383409548,0.008935259210502469,2.3,12
300,2007,38-40,All Diagnoses,4.4846059160004925,0.21632377703276084,2.3,36
301,2007,38-40,All Diagnoses,1.2998573237006759,-0.6824536581063217,3.6,28
302,2007,38-40,All Diagnoses,1.036457064378721,-4.331987105162418,2.7,11
303,2007,38-40,All Diagnoses,0.40812771785672725,-2.7636293485120706,2.1,27
305,2007,38-40,All Diagnoses,0.17154639385731216,-1.695881993747158,2.6,21
306,2007,38-40,All Diagnoses,1.2452616335469644,0.11761367294497674,2.8,51
309,2007,38-40,All Diagnoses,0.8448932390864162,-0.22168027008260557,2.8,104
310,2007,38-40,All Diagnoses,1.1360702532395426,-0.8694771941721244,2.3,44
312,2007,38-40,All Diagnoses,0.7539004221635642,-0.26643071543828395,2.5,85
313,2007,38-40,All Diagnoses,3.2713683564225153,-9.771472781188717,2.0,13
315,2007,38-40,All Diagnoses,3.046919408619433,-5.220808553390472,1.9,36
316,2007,38-40,All Diagnoses,-0.9203674092169108,-2.169397224601474,3.5,15
318,2007,38-40,All Diagnoses,-1.2479415501391777,2.0614598174925653,2.8,18
320,2007,38-40,All Diagnoses,0.5719147883178605,-1.7067885471277655,2.8,35
322,2007,38-40,All Diagnoses,0.9176874926246975,0.025703812015807206,2.7,25
324,2007,38-40,All Diagnoses,-0.15602774706495484,-0.07856769764008179,2.4,158
325,2007,38-40,All Diagnoses,2.773940957850877,0.32910561033547164,2.2,18
326,2007,38-40,All Diagnoses,0.4991205347795792,0.5438456055932642,3.2,53
327,2007,38-40,All Diagnoses,2.8922316198505844,0.6589178706424829,2.3,10
328,2007,38-40,All Diagnoses,1.8640127886223579,0.011512795821770646,2.3,22
329,2007,38-40,All Diagnoses,0.7357018587789936,-0.5690296221602505,2.6,29
331,2007,38-40,All Diagnoses,0.46272340801043793,1.4999122189187852,2.7,73
333,2007,38-40,All Diagnoses,-1.3389343670620297,-0.05134521931138359,2.8,65
336,2007,38-40,All Diagnoses,1.2493057583391232,-0.1626297976453612,2.2,12
337,2007,38-40,All Diagnoses,1.5364386477000909,-0.036246484038134165,2.4,40
339,2007,38-40,All Diagnoses,-0.5018004513717922,-0.1633009848411829,2.2,48
340,2007,38-40,All Diagnoses,0.4445248446258679,-0.021599729019771446,2.5,19
341,2007,38-40,All Diagnoses,-1.065955916293474,-1.5552864244037357,2.3,16
342,2007,38-40,All Diagnoses,-0.15602774706495484,-0.4107071730665865,3.0,47
343,2007,38-40,All Diagnoses,-1.2297429867546075,0.8563670831193181,3.2,23
344,2007,38-40,All Diagnoses,-0.774778902140348,-0.06897503952887946,2.6,104
345,2007,38-40,All Diagnoses,-0.30161625414151805,-1.2530828523104613,2.8,28
346,2007,38-40,All Diagnoses,-0.6473889584483551,0.6210517167931637,2.3,30
347,2007,38-40,All Diagnoses,2.209785492929195,-1.1645256444750156,2.7,16
348,2007,38-40,All Diagnoses,-0.2834176907569474,0.04068558419373272,3.3,44
349,2007,38-40,All Diagnoses,2.883132338158299,-0.1867775362954751,2.9,15
350,2007,38-40,All Diagnoses,0.28073777416473406,-2.5387016436688303,3.4,22
352,2007,38-40,All Diagnoses,1.1178716898549719,-0.6963320096872541,2.3,56
353,2007,38-40,All Diagnoses,1.8640127886223579,-1.5778754070983463,2.2,21
354,2007,38-40,All Diagnoses,-1.684707071368867,-2.650672462543605,2.8,15
355,2007,38-40,All Diagnoses,1.8640127886223579,-0.5997378981773838,2.4,25
357,2007,38-40,All Diagnoses,3.1925079156959955,0.6025151655624725,2.6,73
358,2007,38-40,All Diagnoses,0.6083119150870011,0.9294434626645377,2.4,141
359,2007,38-40,All Diagnoses,-0.22882200060323646,-0.36145967303015597,3.7,26
362,2007,38-40,All Diagnoses,-0.5199990147563625,-0.39011793249526877,2.4,19
365,2007,38-40,All Diagnoses,-0.4654033246026512,-0.5100121090696347,2.2,39
366,2007,38-40,All Diagnoses,1.463644394161809,-0.1924168227727457,2.9,20
368,2007,38-40,All Diagnoses,2.1005941126217724,0.09477726149155839,2.6,10
370,2007,38-40,All Diagnoses,-0.774778902140348,-0.019255891824238387,2.7,12
3,2007,41-42,All Diagnoses,2.701600854728164,0.2820980903594003,3.1,12
9,2007,41-42,All Diagnoses,-1.2260995767064127,1.0747153618384644,3.1,15
13,2007,41-42,All Diagnoses,-2.1210186623497336,-2.2119569682666564,1.8,11
15,2007,41-42,All Diagnoses,-2.1210186623497336,0.2600346186143918,3.4,15
18,2007,41-42,All Diagnoses,0.2157145057189385,-1.0805505082505464,2.7,18
20,2007,41-42,All Diagnoses,4.665451070445453,0.6888055660729966,2.0,14
21,2007,41-42,All Diagnoses,1.4337988167334592,0.9010025916920146,2.2,20
22,2007,41-42,All Diagnoses,-0.057732992672076246,-1.7903438571222843,3.4,13
23,2007,41-42,All Diagnoses,-0.4803336720036449,-0.5368730510395181,3.9,202
25,2007,41-42,All Diagnoses,0.3151499596793076,-1.0798671593259752,2.0,34
26,2007,41-42,All Diagnoses,0.2654322326991228,0.0777991998393784,3.7,35
27,2007,41-42,All Diagnoses,0.4394442771297689,-1.4219522221704877,2.4,17
28,2007,41-42,All Diagnoses,0.9863392739117984,0.2524847765178364,4.0,18
29,2007,41-42,All Diagnoses,-0.4803336720036449,-0.5368730510395181,3.9,202
30,2007,41-42,All Diagnoses,3.9196851657426848,1.2893445309253566,2.3,20
33,2007,41-42,All Diagnoses,-0.25660390059281446,-0.7602926701839198,3.9,91
34,2007,41-42,All Diagnoses,0.5885974580703224,-1.2288949168599737,3.8,19
36,2007,41-42,All Diagnoses,1.7569640421046582,0.25788414007388794,2.9,13
37,2007,41-42,All Diagnoses,-0.9277932148253055,0.1747613164212046,4.6,31
39,2007,41-42,All Diagnoses,-0.4554748085135525,-0.3221156349909831,4.1,14
41,2007,41-42,All Diagnoses,-1.0023698052955823,0.2968364588595001,3.4,39
42,2007,41-42,All Diagnoses,0.7128917755207836,0.38307242101692796,2.9,19
43,2007,41-42,All Diagnoses,-0.4803336720036449,-0.5368730510395181,3.9,202
45,2007,41-42,All Diagnoses,2.030411540495673,-0.5888468164201488,2.8,42
46,2007,41-42,All Diagnoses,-1.2012407132163203,0.7931061907283692,3.1,45
49,2007,41-42,All Diagnoses,0.36486768665949193,-1.0021575041290844,3.3,19
50,2007,41-42,All Diagnoses,-1.0272286687856744,-1.6084711780450376,3.0,18
51,2007,41-42,All Diagnoses,-0.7537811703946596,3.016949187245638,3.4,23
52,2007,41-42,All Diagnoses,0.3400088231693998,0.3805927091941931,4.0,109
53,2007,41-42,All Diagnoses,-0.4554748085135525,-0.3959670614557962,3.9,106
54,2007,41-42,All Diagnoses,-0.4057570815333679,-0.0539620602532847,3.2,47
56,2007,41-42,All Diagnoses,-0.902934351335213,-0.09223412508789937,3.5,61
57,2007,41-42,All Diagnoses,-2.1210186623497336,-0.803860814623429,3.5,10
58,2007,41-42,All Diagnoses,-1.1515229862361356,-0.8480115523114902,4.5,19
60,2007,41-42,All Diagnoses,-0.7537811703946596,-0.5741630855149482,3.4,100
61,2007,41-42,All Diagnoses,-0.20688617361262993,0.31519682378792435,4.7,36
63,2007,41-42,All Diagnoses,-0.7537811703946596,0.37749476617413363,3.7,60
64,2007,41-42,All Diagnoses,-0.8034988973748441,0.6967799359657195,3.5,40
65,2007,41-42,All Diagnoses,-1.0272286687856744,0.031886745402664965,3.0,30
71,2007,41-42,All Diagnoses,1.6823874516343817,-0.29906734396148743,3.6,75
73,2007,41-42,All Diagnoses,0.5140208676000454,0.10468086944661086,3.6,17
74,2007,41-42,All Diagnoses,0.2654322326991228,-0.10901139999798466,3.7,97
76,2007,41-42,All Diagnoses,-0.4803336720036449,-1.0707660894311555,2.9,40
77,2007,41-42,All Diagnoses,-0.18202731012253776,1.1280844455806442,4.0,50
78,2007,41-42,All Diagnoses,-1.4746882116073352,-1.3420433677616141,2.3,24
80,2007,41-42,All Diagnoses,-0.18202731012253776,0.508307802104074,3.2,27
81,2007,41-42,All Diagnoses,0.36486768665949193,-0.02922374859782918,3.0,68
85,2007,41-42,All Diagnoses,1.8066817690848431,-0.012018714060042998,3.5,12
90,2007,41-42,All Diagnoses,0.38972655014958413,-0.7096730336167398,3.6,34
92,2007,41-42,All Diagnoses,-1.2260995767064127,-1.2206424136702403,3.5,42
94,2007,41-42,All Diagnoses,1.3840810897532745,-1.4301745799861343,3.0,33
96,2007,41-42,All Diagnoses,5.1626283402472986,-1.087032396805364,2.0,46
98,2007,41-42,All Diagnoses,-0.6046279894541061,-2.995075962323545,2.5,24
100,2007,41-42,All Diagnoses,4.09369721017333,1.023442464350465,2.0,13
101,2007,41-42,All Diagnoses,-0.6543457164342905,-1.2519962855787652,3.0,27
104,2007,41-42,All Diagnoses,0.36486768665949193,0.09130099739457484,2.3,18
105,2007,41-42,All Diagnoses,-0.3560393545531836,1.9757363533223622,3.2,15
107,2007,41-42,All Diagnoses,1.4337988167334592,-2.8823765145967353,3.0,13
108,2007,41-42,All Diagnoses,0.5388797310901375,0.49248228736934213,3.7,69
113,2007,41-42,All Diagnoses,-1.6984179830181654,-1.8444095734175057,3.8,20
115,2007,41-42,All Diagnoses,-1.5989825290577964,-1.0164562282143936,3.6,38
117,2007,41-42,All Diagnoses,-0.6587325747411167,-0.36961909441436575,2.4,11
118,2007,41-42,All Diagnoses,2.6518831277479795,1.064872242591378,3.1,23
121,2007,41-42,All Diagnoses,-2.1210186623497336,-4.911015057048468,3.9,17
122,2007,41-42,All Diagnoses,-0.8532166243550288,0.08504095116832568,2.1,191
123,2007,41-42,All Diagnoses,-0.3808982180432758,-0.6023267386046794,2.8,54
125,2007,41-42,All Diagnoses,-0.6587325747411167,-7.437230086195288,3.4,12
127,2007,41-42,All Diagnoses,5.647376178304096,-5.623618745933741,2.3,15
128,2007,41-42,All Diagnoses,1.9061172230452117,-2.3236791462415156,3.1,14
129,2007,41-42,All Diagnoses,-0.10745071965226102,1.619161189229954,3.2,208
131,2007,41-42,All Diagnoses,-0.6046279894541061,-0.38298639067609586,3.0,15
135,2007,41-42,All Diagnoses,-0.3311804910630912,-0.2509990761942301,3.3,33
138,2007,41-42,All Diagnoses,-0.057732992672076246,-0.8475885481934018,1.8,22
140,2007,41-42,All Diagnoses,-2.1210186623497336,0.5063039852113204,3.2,11
141,2007,41-42,All Diagnoses,-0.704063443414475,0.10017497145527737,3.5,11
142,2007,41-42,All Diagnoses,-0.4637610962607203,-5.526858856460225,3.0,12
146,2007,41-42,All Diagnoses,6.16526916685239,-5.010160756630236,1.5,11
158,2007,41-42,All Diagnoses,2.254141311906504,3.4133687852152326,2.4,30
160,2007,41-42,All Diagnoses,0.1659967787387537,-0.23374504148800535,4.4,146
161,2007,41-42,All Diagnoses,1.0857747278721674,1.1389408802735066,3.3,34
162,2007,41-42,All Diagnoses,0.4394442771297689,0.25984168417782144,2.8,197
163,2007,41-42,All Diagnoses,-0.5549102624739216,0.6552595071142787,2.4,48
164,2007,41-42,All Diagnoses,0.5140208676000454,-0.9987950674475344,3.9,41
165,2007,41-42,All Diagnoses,-1.2012407132163203,-0.9320091075678145,2.5,13
166,2007,41-42,All Diagnoses,-0.4803336720036449,0.18031001623857493,3.0,234
167,2007,41-42,All Diagnoses,-0.23174503710272232,0.17051567525526407,3.9,30
170,2007,41-42,All Diagnoses,-0.28146276408290666,0.04481102592335001,2.6,40
171,2007,41-42,All Diagnoses,0.5388797310901375,0.32823231635308,2.9,334
175,2007,41-42,All Diagnoses,-2.1210186623497336,-1.2493287336370313,3.0,12
177,2007,41-42,All Diagnoses,-2.1210186623497336,-1.2063798037120197,3.2,16
178,2007,41-42,All Diagnoses,0.09142018826847721,0.9012816182536086,2.9,61
183,2007,41-42,All Diagnoses,2.8507540356687175,-2.8405269686476564,2.9,12
185,2007,41-42,All Diagnoses,1.1354924548523517,0.31361548462384065,2.2,47
186,2007,41-42,All Diagnoses,0.4394442771297689,-0.8442289509828446,2.6,15
188,2007,41-42,All Diagnoses,1.8066817690848431,-0.6505624457537441,2.7,14
192,2007,41-42,All Diagnoses,-1.176381849726228,0.9231909613141225,3.1,22
195,2007,41-42,All Diagnoses,-0.6543457164342905,-0.27856875877864284,2.6,17
196,2007,41-42,All Diagnoses,-0.4057570815333679,0.04708854402024576,3.6,10
197,2007,41-42,All Diagnoses,-1.4746882116073352,1.7567722695681245,3.2,14
198,2007,41-42,All Diagnoses,0.5637385945802302,0.4261051804640972,2.7,41
199,2007,41-42,All Diagnoses,0.2157145057189385,-1.0349407268418438,2.7,16
206,2007,41-42,All Diagnoses,5.527862411716028,-1.2808473083100156,1.9,13
208,2007,41-42,All Diagnoses,1.234927908812721,0.7084693583456393,3.4,12
209,2007,41-42,All Diagnoses,-1.176381849726228,-0.6366961415034301,3.2,11
211,2007,41-42,All Diagnoses,0.9863392739117984,-2.711200591307664,3.1,13
214,2007,41-42,All Diagnoses,-2.1210186623497336,0.8110967013828614,3.1,18
216,2007,41-42,All Diagnoses,0.11627905175856938,1.922445930378597,2.4,86
217,2007,41-42,All Diagnoses,0.46430314061986105,-0.4373408678741835,2.4,184
219,2007,41-42,All Diagnoses,-1.2260995767064127,0.42045005963665427,3.1,37
220,2007,41-42,All Diagnoses,1.4337988167334592,0.23672029708179537,2.8,35
221,2007,41-42,All Diagnoses,0.38972655014958413,1.5490253053072518,3.2,155
222,2007,41-42,All Diagnoses,4.09369721017333,-0.42919196715532093,2.1,26
223,2007,41-42,All Diagnoses,2.0552704039857654,-0.12125459010050876,3.6,38
224,2007,41-42,All Diagnoses,2.030411540495673,0.06929589746828528,3.0,10
226,2007,41-42,All Diagnoses,0.4957038104223926,-3.0133802955775244,2.7,12
227,2007,41-42,All Diagnoses,-1.4001116211370581,-0.26211937103999805,3.1,12
229,2007,41-42,All Diagnoses,4.09369721017333,-1.1208501914499156,1.6,19
230,2007,41-42,All Diagnoses,0.290291096189215,0.2091873778027338,2.2,19
231,2007,41-42,All Diagnoses,-2.1210186623497336,-0.5187704362423248,2.6,13
233,2007,41-42,All Diagnoses,-1.6735591195280732,-1.0497141173226678,3.2,26
234,2007,41-42,All Diagnoses,-1.2260995767064127,0.505481633112621,4.1,45
238,2007,41-42,All Diagnoses,0.01684359779820026,-0.5677638581052781,4.0,36
239,2007,41-42,All Diagnoses,0.862044956461337,2.250156973732699,3.1,46
240,2007,41-42,All Diagnoses,-0.704063443414475,0.8306908752769091,3.0,150
242,2007,41-42,All Diagnoses,-0.6543457164342905,-0.5330021040026063,3.2,40
243,2007,41-42,All Diagnoses,-0.9526520783153977,-2.3838479279567175,2.3,64
244,2007,41-42,All Diagnoses,-0.057732992672076246,-0.9337039393647373,2.4,44
245,2007,41-42,All Diagnoses,-0.704063443414475,-1.1259092318271047,4.6,28
247,2007,41-42,All Diagnoses,-0.4803336720036449,-0.24302427326887271,3.5,187
248,2007,41-42,All Diagnoses,-0.306321627572999,0.020883565726003705,2.9,43
252,2007,41-42,All Diagnoses,-0.008015265691891909,0.3657924966699898,1.5,301
253,2007,41-42,All Diagnoses,0.9614804104217062,0.22782202665953008,3.0,193
254,2007,41-42,All Diagnoses,-1.275817303686597,0.39461146575328093,2.2,13
255,2007,41-42,All Diagnoses,0.36486768665949193,1.4461736669903358,3.6,205
256,2007,41-42,All Diagnoses,-0.15716844663244536,-0.016667249732565344,3.7,381
257,2007,41-42,All Diagnoses,0.8869038199514293,0.3680968939531624,2.9,55
259,2007,41-42,All Diagnoses,2.552447673787611,-0.7440942909206331,3.6,12
260,2007,41-42,All Diagnoses,-1.6487002560379809,-1.0572904114242745,3.5,17
261,2007,41-42,All Diagnoses,-0.8532166243550288,-0.6813668500782897,4.3,11
262,2007,41-42,All Diagnoses,-0.5797691259640138,0.13224386202445515,3.8,98
266,2007,41-42,All Diagnoses,0.24057336920903066,-0.625392892096502,3.2,50
269,2007,41-42,All Diagnoses,0.7377506390108758,-1.050913989584176,2.6,16
270,2007,41-42,All Diagnoses,-1.076946395765859,0.8946336403381006,3.1,29
275,2007,41-42,All Diagnoses,-1.0023698052955823,0.7092018114987111,2.8,10
277,2007,41-42,All Diagnoses,-0.3808982180432758,0.012614384963667227,3.6,27
278,2007,41-42,All Diagnoses,0.290291096189215,-0.4010940718758553,3.9,23
279,2007,41-42,All Diagnoses,0.9117626834415214,-3.137600380965785,3.4,23
282,2007,41-42,All Diagnoses,0.862044956461337,0.05377781649551158,2.5,11
283,2007,41-42,All Diagnoses,-0.4057570815333679,0.19986471846876902,2.8,39
287,2007,41-42,All Diagnoses,-0.7289223069045675,-0.5586396901249802,3.6,31
289,2007,41-42,All Diagnoses,1.1852101818325367,1.0226977422338208,2.7,15
290,2007,41-42,All Diagnoses,0.04170246128829243,-0.13668683801316003,3.1,28
